id,title,artist,popularity,year,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature
1EPyQ05VCREETiTwf5hgvL,Amra Dujon - Male Vocals,Mousumi Banerjee,Not Popular,2016,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
1eV25mm3qqKIL1JPs1cfg8,Shetai Satyi,Anupam Roy,Kind of Popular,2014,No-dance,Low Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
1EzXsx0AiBA0PaVVAll5vb,Tumi Akasher Buke,Khalid,Popular,2017,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
1fDxwaGUvDqeoAYbtej4CF,Jete Jete Ekla Pothe,Srikanta Acharya,Not Popular,2023,No-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Short,Simple
1fjZVGZ7fImt6Dudkqxyxk,Tomar Jonno,Bassbaba Sumon,Not Popular,2008,No-dance,Low Energy,Enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
1gHqaV2cMoydJwjdPc7juE,Biswa Jakhon Nidramagon,Srikanta Acharya,Not Popular,2023,No-dance,Low Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
1Ghw344t8NR0Rtiudrmx9w,Amar Nishitho Rater Badol Dhara,Sahana Bajpaie,Kind of Popular,2017,Mid-dance,Low Energy,Enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
1glVBRhOA2Ca15PC9IUx4f,Ekaki Ashor,JOler gaan,Not Popular,2014,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
1gM53Dox4chQ3t8XfoQclM,Chirosokha He,Anupam Roy,Kind of Popular,2014,No-dance,Low Energy,Enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
1gY6MdgQT49MYc12lohzFE,Eto Din Je Boshe Chhilem,Sahana Bajpaie,Kind of Popular,2017,No-dance,Low Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
1hfet0kIMCQGACKhEkYG4W,Matir Deho,Baul Ranjan Das,Kind of Popular,2023,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Fast,Long,Simple
1hWpJHpJqr4KTsWtx9dYYO,Mor Bhabonare,Sahan Bajpaie,Popular,2017,High-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
1hWpJHpJqr4KTsWtx9dYYO,Mor Bhabonare,Sahan Bajpaie,Popular,2017,High-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
1jH1uBH8zra5zOyvixOpqp,Tinta Bandar,Nachiketa Chakraborty,Not Popular,2001,High-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
1Jjbb2pmyC7EK4SekN8FhP,O Je Mane Na Mana,Sahana Bajpaie,Kind of Popular,2015,No-dance,Low Energy,Non-enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Complex
1Jkmm50vbWr5X0TONaQWHW,Shwapno Tumi Nou,Balam,Not Popular,2017,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
1jY8lsTf6B0kIoTSbhNwFM,Ektu Dekha,Sudeshna Ganguly,Not Popular,2005,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
1KPEJ5UxJmElMMiM2SsIpx,Ekbar Bol,Anupam Roy,Popular,2011,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
1lhtT4PtBrbR1KhB0jNZrl,Eso Eso Phire Eso,Srikanta Acharya,Not Popular,2023,No-dance,Low Energy,Enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
1liH2HXYbcQHpYlNBF0xjt,Hashimukh,Shironamhin,Popular,2019,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
1lIPZOelxV3RAIXAu9Rxkb,Neelajana,Encore,Popular,2023,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Long,Simple
1lSs7OoQZKnn1CK6F4Sq9K,Maatir Rawng,Anupam Roy,Kind of Popular,2014,Mid-dance,Low Energy,Non-enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Complex
1MFJShYP6cwVA6cXo69Yzj,Eleven,Balam,Not Popular,2016,No-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Acoustic,Instrumental,Recorded,Negative,Slow,Medium,Simple
1mg3VFyCr4jGOe1yOUjanV,Jakhan Samay Thamke Danray,Nachiketa Chakraborty,Not Popular,2023,High-dance,Low Energy,Non-enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
1nJvvne2vAfZGqkNuGofb1,Pagla Sanai,Nachiketa Chakraborty,Not Popular,2001,Mid-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
1OAwq5TozPKe4PZ0ftkoLd,Anchale Dheko Na Mukhkhani,Soumitra Chatterjee,Not Popular,2023,No-dance,Low Energy,Non-enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
1Ofm3ufFw1xmbF9WT2CWjR,Dha Dha Dhin Dhin,Sudeshna Ganguly,Not Popular,2005,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
1ox5AhZydGXmyJO2oIUPWC,Anirban (Introduction),Nachiketa Chakraborty,Not Popular,2005,No-dance,Low Energy,Enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Long,Simple
1p0W9kc26NLmeUFVt716HD,Adbhut Mugdhata,Anupam Roy,Kind of Popular,2013,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
1plGVutDPyCsKPcEmb87tM,She Je Boshe Ache,Arnob,Not Popular,2023,Mid-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
1pSVREwpjgOy55VXap5DFO,Amar Khela Jokhon,Srikanta Acharya,Not Popular,2023,No-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
1Puu0eGXL62OMqBOD6Sd3Q,Chorabali,Shitom Ahmed,Popular,2021,Mid-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Short,Simple
1PYzIpJbOvGNZJkyQEzJ7c,Aar Nai Keu,JOler gaan,Not Popular,2014,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
1qOopv3TCFqiCbCdrAMJ5L,Dheem tana,Kona,Kind of Popular,2011,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
1RESTN39VEH6lAq8H1D2Ud,Rupkotha,Warfaze,Popular,2012,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Long,Simple
1RJ10nkNiTGFqrXqgf5KQC,Chaalse,Nachiketa Chakraborty,Not Popular,2001,Mid-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
1rTYoN15PSeOBhzriIy17U,Ei Pagol !,JOler gaan,Kind of Popular,2014,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
1S10omnF4NT8QhcLNSxRse,Aushomapto,Aurthohin,Popular,2008,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
1s1zMx8Co5neO8gmd67EDL,Deyale Deyale,Minar Rahman,Popular,2016,High-dance,Low Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
1s5MdiMbEEmOFKSSvT9Xbh,Close Up,Suvajit Ray,Not Popular,2019,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
1stU529KMabUofF9CFm2rn,Neshar Bojha,Popeye Bangladesh,Popular,2013,No-dance,Low Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
1tOOAfs0rCCYNRXLwS0Jd7,Dak Diyechen Doyal Amare,Baul Ranjan Das,Kind of Popular,2023,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
1tR2e0i0ByX68sOWacS0bP,Andhojone Deho Alo,Srikanta Acharya,Not Popular,2023,No-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Long,Simple
1U6tiLQYPT9C3GEhJlAsAQ,Epitash,Shonar Bangla Circus,Popular,2020,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Long,Simple
1uMCgg4QPenri9hLgb5a0K,Ami Sudhu Khujechi Amay,Taalpatar Shepai,Popular,2020,High-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
1VEti0bklxawGzjsKRKV6z,Mouno Mukhor,Chandrabindoo,Kind of Popular,2005,High-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
1vhj4ZrwmJqmbnqDPF21UL,Jacchi Chute Bohu Dure,Shitom Ahmed,Popular,2021,No-dance,Low Energy,Enharmonic,Quiet,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Short,Simple
1vLEUPkKOBuRU6r1v3MyY4,Phiriye Dewar Gaan,Anupom Roy,Popular,2012,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
1vOMhiuiltL8a8YK3HSnFw,Tomar Bari Koi Go Nari,Baul Ranjan Das,Kind of Popular,2023,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Long,Simple
1VSgu5YSGKzBt1cDtkthFU,O Sojona,Baul Ranjan Das,Kind of Popular,2023,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Long,Simple
1vz2SrkLov7vyaZEtZBJLK,Na Pawar Golpo,Encore,Popular,2016,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
1WafKX5DhcHIhrjuV4KYys,Cofee House,Nachiketa Chakraborty,Not Popular,2001,Mid-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
1wTZjs21Rb3eKT8zus4JzV,Banglar Mukh,JOler gaan,Not Popular,2019,No-dance,Low Energy,Non-enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Long,Simple
1x0JkipO1X78OC1OOxpOoM,Amar Mawte (Female),Anupam Roy,Popular,2012,High-dance,Low Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
1xI5d0Ja5069HnklHewn1C,Ami Achhi,Anupam Roy,Popular,2020,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
1Xy9GxmGPzhNqEiW8M6qi3,Jaa Re Jaabi Jodi Jaa,Baul Ranjan Das,Kind of Popular,2023,No-dance,High Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Long,Simple
1yGST10lg9IGqC2sy6NUP9,Sukai Chachar School,Anjan Dutt,Not Popular,2002,Mid-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
1yGST10lg9IGqC2sy6NUP9,Sukai Chachar School,Anjan Dutt,Not Popular,2002,Mid-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
1ZAY1B7TwBf93twbWhv3xR,Joy Bangla Jitbe Abar Nouka,G. M. Ashraf,Kind of Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
1ztJaXDEKQUgS2iQfT6e2o,Sukhahin Nishidin,Srikanta Acharya,Not Popular,2023,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
1ZTu8lSFprUG6CzcufOdLy,Eka Eka Path Chala,Nachiketa Chakraborty,Not Popular,2005,Mid-dance,Low Energy,Non-enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Long,Simple
20nVPtGSyzJA2oQRAq6X8m,Modhurati Jabe Ki Brithai,Soumitra Chatterjee,Not Popular,2023,No-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Long,Simple
20tqANKua7Erq6u3yfT8tj,Bhrom,Karnival,Popular,2020,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
22X1WF93XonsAWnrKrRYSo,Geet Gobindo,Chandrabindoo,Popular,2003,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
2328wH4G5XXTuHowE6jg5r,Shudhu Tomar Bani,Srikanta Acharya,Not Popular,2023,No-dance,Low Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Long,Simple
23iZhKHSJ2qBgB04y6RmXi,Roshik Je Jon,JOler gaan,Not Popular,2019,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
25A4hAIyE2jjNyrRbA0YmK,Shey,Bassbaba Sumon,Not Popular,1997,No-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
25jkmfaICRd23YOy5Ifdon,Lalon Koy Jaatir Kee Roop,Farida Parveen,Not Popular,2017,No-dance,Low Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
26GAI3W06MxGf1ZaLcXQPH,Manabota,Madhusmita Bhattacharya,Not Popular,2006,Mid-dance,Low Energy,Non-enharmonic,Normal,No Speech,Acoustic,Instrumental,Recorded,Negative,Slow,Medium,Simple
28tLnFTJOvxnIuTt2MaQMC,Bondhu,Topu,Popular,2009,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
28XqTDMK7TLrIDpXBmxRIm,Cheena Cheena,Muza,Popular,2022,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
291UqT3HacParn6PfUyjX2,Tomarei Koriachhi Jiboner Dhrubotara,Sahana Bajpaie,Kind of Popular,2017,Mid-dance,Low Energy,Non-enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Complex
2a1lEZySsSVTWmuwMnWztp,O Amar Ural Ponkhire,Subir Nandi,Kind of Popular,2004,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
2a7k7F8c4XJAHnZ03uBVrG,Chiro Adhora,Miftah Zaman,Popular,2017,No-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Long,Simple
2aDcscVnR58djaUrfLsknM,Amay Prashna Kare Neel Dhrubatara,Hemant Kumar,Kind of Popular,1986,No-dance,Low Energy,Enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
2aj4w2bivH9PfIcjToMfYb,Obak Bhalobasha,Warfaze,Popular,2009,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Long,Simple
2AU23vunusiBlAlhOflDsA,Anirban - Nachiketa,Nachiketa Chakraborty,Not Popular,2023,No-dance,Low Energy,Enharmonic,Quiet,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
2BeAciRWFn1sH6A6d4a4Wv,Ei Srabon,Anupam Roy,Popular,2011,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
2bQugSoYKzzZQsDxkMk3NU,Aj Pasha Khelbo Re Shyam,Suvajit Ray,Not Popular,2019,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
2byd1qTm2nPjclxtcsI4jS,School,Arbovious,Kind of Popular,2017,No-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
2cB1VtS5P0kBw1bCN6n19J,Hridoy Jure Sobuj Math,Suvajit Ray,Not Popular,2019,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
2CLhH8TCdA8SFWGj1RvoB6,Koto dur,Adverb Band,Kind of Popular,2023,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
2D4uSWOE53MFnMHM4JgYak,Betha Dio Na,Shohojia,Kind of Popular,2013,High-dance,Low Energy,Enharmonic,Quiet,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Long,Simple
2D5djxGbzArPBd4vevy7W7,Where Have All The Flowers Gone,Anjan Dutt,Not Popular,2002,Mid-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
2Dsmn1xssJpbEM4LeRJbhI,Kodom,Blue Jeans,Popular,2015,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
2EQmg4lDKUZyFTCS6RelOM,Yeh Rishta Pyara,Nachiketa Chakraborty,Not Popular,2012,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
2EwAXySfUGSrk38aTAvuRu,Metho Poth,Bassbaba Sumon,Not Popular,2008,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
2FfgDLrH2ryEpQlHQsftlY,Ekhon Onek Raat,Anupom Roy,Popular,2012,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
2fO6MfqNLxWu1M5K1kLTOa,Mone Chay,Sudeshna Ganguly,Not Popular,2005,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
2GBV4iTCMtn9cWxFup795r,Chondo,Sheikh Sadi,Popular,2021,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
2GOuHCWomDxL6N3S3mT065,Kanchanjangha - Adrishyo Nagordolar Trip,Anupam Roy,Kind of Popular,2023,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
2gteSnFB2K86pbFO5dfJw0,Tomar Awshukh - Adrishyo Nagordolar Trip,Anupam Roy,Kind of Popular,2023,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
2h4KzC89htvEyy2Tzozy8G,Toke Moke,Madhusmita Bhattacharya,Not Popular,2006,Mid-dance,Low Energy,Enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
2HmSUZJVWw5IFrdleLFv47,Ami Mayer Gorve Jonom Niye,Baul Ranjan Das,Kind of Popular,2023,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
2hx9oUKrbKQIZ5ymP3IK1T,Bathroom,Chandrabindoo,Kind of Popular,1999,Mid-dance,High Energy,Non-enharmonic,Loud,Mixed,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
2i1OdUdsMsLjP51MO4Q5mn,Sing Sing Sing,Nachiketa Chakraborty,Not Popular,2020,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
2i7iGbjUHf8Kyx407CLwPO,Chawl Raastaye,Rupam Islam,Popular,2010,No-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
2i8LulJesu7JyB5DuMhlpr,Abar Phire Ele,Anupam Roy,Popular,2020,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
2iiE6UZOFEcQvLvsMglfPU,Mone Pawrar Gaan,Anupam Roy,Kind of Popular,2014,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
2j3Y8HWZtixUlMfnJ4DV10,Bhenge Jay Biswas,Nachiketa Chakraborty,Not Popular,2001,Mid-dance,Low Energy,Non-enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
2je6TuqDB3LT6L63Eza2m5,Mary Ann (LOFI),Anjan Dutt,Not Popular,2023,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Short,Simple
2jIvB0PIjBLSP3rSEUNBfG,Ei To Ami Chai,Anupam Roy,Popular,2012,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
2jIvB0PIjBLSP3rSEUNBfG,Ei To Ami Chai,Anupam Roy,Popular,2012,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
2kb9abbmivWCT532P9t8J5,Ebar Ujar Kore,Srikanta Acharya,Not Popular,2023,No-dance,Low Energy,Enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
2kc1QtG6tdjdgfiogbjuFA,Phulchashi’r Gaan,JOler gaan,Kind of Popular,2019,No-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Long,Simple
2KH4RbNOHZ3Ctbzd6rUSD5,Dupurer Khamokhe Kheyal,Chandrabindoo,Kind of Popular,2005,High-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
2KKyBaB1weipFn0ztjUIzM,Rajahin Rajjo,Shunno,Popular,2011,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
2kyRcNBnLfO3vR4TWAo45P,Tomar Khola Hawa,Sahan Bajpaie,Popular,2017,Mid-dance,Low Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
2lf0tNLhe0dmThLzW9VABU,Sritir Chera Pata,Shunno,Popular,2009,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
2LQAGNaxWNtKfDcVgDlsxV,Riskawala,Chandrabindoo,Kind of Popular,1999,Mid-dance,Low Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
2LRKv4UN18xMclzhTWotHr,Aamar Priyo Caffe,Mohiner Ghoraguli,Kind of Popular,1998,High-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
2LRxsfoucMkci1Z9ckEDKX,Jao Pakhi,Shreya Ghoshal,Kind of Popular,2008,High-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
2mEppTHVdyx190GXJXiNLM,O Je Mane Na Mana,Shunidhi Nayek,Not Popular,2020,No-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
2MLGhOHRjKQOz2M29OfelX,Baroder Byapar,Anjan Dutt,Not Popular,2002,Mid-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Short,Simple
2MlnTHL8aqPF2xuUasXgFI,Ebar Ujar Kore,Sreeradha Bandyopadhyay,Not Popular,2023,No-dance,Low Energy,Enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
2o3g3CydrrZpbpEUO2xBzE,Tomay Kichhu Debo,Sreeradha Bandyopadhyay,Not Popular,2023,No-dance,Low Energy,Enharmonic,Quiet,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Long,Simple
2o6doPLyOWLQF3kLgGck13,Bohu Dure,Bassbaba Sumon,Not Popular,2008,Mid-dance,Low Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
2OIFHXm1y1aqClmgHgws9l,Dur Shopno,Shitom Ahmed,Kind of Popular,2021,No-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Acoustic,Instrumental,Recorded,Positive,Fast,Short,Simple
2PcBZPj7C2W5uPXBxPXMti,Bhalo Lage Na,Chandrabindoo,Not Popular,2001,No-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Acoustic,Vocal,Recorded,Positive,Fast,Short,Simple
2PIQVTvUgxEnD4a9Z2sj4S,Bichar - Adrishyo Nagordolar Trip,Anupam Roy,Kind of Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,Mixed,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
2pu2M0gf6wB5meNjoZcLXA,One,Balam,Not Popular,2016,No-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Acoustic,Instrumental,Recorded,Negative,Slow,Medium,Simple
2QQWFeDZVWoyVZxf0cVtvc,Bibek er Adalot,Bangla Five,Not Popular,2022,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
2QsBV3scJ1VpWeSEg090xU,Nizamuddin Auliya,Alvee,Kind of Popular,2021,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
